1419		YES	YES		Limited Edition	Chained Electric Dinasty Dragon	
3098		YES	YES		Limited Edition	Chained Electric Extreme Dragon	
3025		YES	YES		Limited Edition	Chained Elemental Fire God	
3039		YES	YES		Limited Edition	Chained Elemental Light God	
3037		YES	YES		Limited Edition	Chained Elemental Soul God	
3035		YES	YES		Limited Edition	Chained Elemental Water God	
1477		YES	YES		Limited Edition	Chained Epic 2-Headed Dragon Rider	
3020		YES	YES		Limited Edition	Chained Evil Demon	
3029		YES	YES		Limited Edition	Chained Evil Demon	
3027		YES	YES		Limited Edition	Chained Fire Colossus	
3094		YES	YES		Limited Edition	Chained Fire God + Colossus	
3031		YES	YES		Limited Edition	Chained Fire Soul Eater	
3030		YES	YES		Limited Edition	Chained Forest Colossus	
3028		YES	YES		Limited Edition	Chained Forest God + Colossus	
1423		YES	YES		Limited Edition	Chained Frostfire Bahamut	
1295		YES	YES		Limited Edition	Chained Furious Bull Dragon	
1460		YES	YES		Limited Edition	Chained Furious Zeus	
1473		YES	YES		Limited Edition	Chained Galaxy Dragon	
3078		YES	YES		Limited Edition	Chained Genesis Earth Colossus	
3077		YES	YES		Limited Edition	Chained Genesis Earth God	
3091		YES	YES		Limited Edition	Chained Genesis Ice God	
3097		YES	YES		Limited Edition	Chained Genesis Iron God	
3087		YES	YES		Limited Edition	Chained Genesis Shadow God	
3088		YES	YES		Limited Edition	Chained Genesis Wind Colossus	
3083		YES	YES		Limited Edition	Chained Genesis Wind God	
1378		YES	YES		Limited Edition	Chained Golden Bahamut	
1431		YES	YES		Limited Edition	Chained Golden Bahamut Raider	
3017		YES	YES		Limited Edition	Chained Golden Dynasty Dragon	
3100		YES	YES		Limited Edition	Chained Golden Extreme Dragon	
3095		YES	YES		Limited Edition	Chained Golems Chest	
1354		YES	YES		Limited Edition	Chained Green Bahamut	
3072		YES	YES		Limited Edition	Chained Green Extreme Dragon	
1356		YES	YES		Limited Edition	Chained Green Phoenix	
3049		YES	YES		Limited Edition	Chained Half Price Party Weekend	
3063		YES	YES		Limited Edition	Chained Hell Abyss Dragon	
3073		YES	YES		Limited Edition	Chained Ice Golem	
3014		YES	YES		Limited Edition	Chained Imperial Chest	
3016		YES	YES		Limited Edition	Chained Invisible	
1432		YES	YES		Limited Edition	Chained Jade Dinasty Dragon	
3007		YES	YES		Limited Edition	Chained King Kong	
3064		YES	YES		Limited Edition	Chained Legendary Chest	
1479		YES	YES		Limited Edition	Chained Level Up Statue	
3040		YES	YES		Limited Edition	Chained Light Colossus	
3084		YES	YES		Limited Edition	Chained Light God + Colossus	
1447		YES	YES		Limited Edition	Chained Limit Wizard	
3034		YES	YES		Limited Edition	Chained Luring Warrior	
1353		YES	YES		Limited Edition	Chained Mad Balrog	
1296		YES	YES		Limited Edition	Chained Manticora	
3047		YES	YES		Limited Edition	Chained Medieval Ether Messiah	
3046		YES	YES		Limited Edition	Chained Medieval Golden Slayer	
3048		YES	YES		Limited Edition	Chained Medieval Samurai	
1411		YES	YES		Limited Edition	Chained Megahealing Angel	
1471		YES	YES		Limited Edition	Chained Metal T-Rex	
3006		YES	YES		Limited Edition	Chained Monster Chest	
1390		YES	YES		Limited Edition	Chained Monster Hunter	
3093		YES	YES		Limited Edition	Chained Mounted Furious Bull Dragon	
1449		YES	YES		Limited Edition	Chained Mythological Chest 2	
1341		YES	YES		Limited Edition	Chained Necro Abomination	
1349		YES	YES		Limited Edition	Chained Necro Dragon	
1340		YES	YES		Limited Edition	Chained Necro Gryphon	
1339		YES	YES		Limited Edition	Chained Necro King	
1336		YES	YES		Limited Edition	Chained Necro Paladin	
1337		YES	YES		Limited Edition	Chained Necro Worm	
1412		YES	YES		Limited Edition	Chained Paladin Bahamut	
3085		YES	YES		Limited Edition	Chained Pharaohs Chest	
3054		YES	YES		Limited Edition	Chained Power Pack	
3070		YES	YES		Limited Edition	Chained Predator Lizard	
1469		YES	YES		Limited Edition	Chained Punisher Knight	
3065		YES	YES		Limited Edition	Chained Queen Beast	
1298		YES	YES		Limited Edition	Chained Quimera	
1453		YES	YES		Limited Edition	Chained Rainbow Dragon	
1452		YES	YES		Limited Edition	Chained Ramses II	
3096		YES	YES		Limited Edition	Chained Red + Golden Bahamut Dragons	
1355		YES	YES		Limited Edition	Chained Red Bahamut	
1422		YES	YES		Limited Edition	Chained Red Bahamut	
1413		YES	YES		Limited Edition	Chained Red Phoenix	
3042		YES	YES		Limited Edition	Chained Reptile Warrior	
1464		YES	YES		Limited Edition	Chained Rockdriller	
1334		YES	YES		Limited Edition	Chained Rubies	
3061		YES	YES		Limited Edition	Chained Sky Bahamut Dragon	
1462		YES	YES		Limited Edition	Chained Solar Dragon	
3038		YES	YES		Limited Edition	Chained Soul Colossus	
1472		YES	YES		Limited Edition	Chained Soul Eater	
3002		YES	YES		Limited Edition	Chained Soul Eater	
3090		YES	YES		Limited Edition	Chained Soul God + Colossus	
1351		YES	YES		Limited Edition	Chained Spectrum Dragon	
3010		YES	YES		Limited Edition	Chained Star Dragon	
1480		YES	YES		Limited Edition	Chained Stratos	
3074		YES	YES		Limited Edition	Chained Struggle Chest	
3026		YES	YES		Limited Edition	Chained Super Pack	
3058		YES	YES		Limited Edition	Chained Supreme Bahamut	
3068		YES	YES		Limited Edition	Chained Swamp Monster	
3008		YES	YES		Limited Edition	Chained Sword Lion	
1468		YES	YES		Limited Edition	Chained Tiger Spider	
3080		YES	YES		Limited Edition	Chained Tiny Fire God	
3089		YES	YES		Limited Edition	Chained Tiny Light God	
3082		YES	YES		Limited Edition	Chained Tiny Water God	
1461		YES	YES		Limited Edition	Chained Titan Lithos	
3033		YES	YES		Limited Edition	Chained Titans Pack	
87		YES				Chained Troll	
1294		YES	YES		Limited Edition	Chained Vulcano	
1465		YES	YES		Limited Edition	Chained Vulcano	
1352		YES	YES		Limited Edition	Chained Vulcano Dragon	
3036		YES	YES		Limited Edition	Chained Water Colossus	
3057		YES	YES		Limited Edition	Chained Water God & Colossus	
3099		YES	YES		Limited Edition	Chained x2_5 Cash Offer	
1288		YES	YES		Limited Edition	Chained Zeus	
1350		YES	YES		Limited Edition	Chained Zeus	
52	3	YES			Wonders	Chichen Itza	
49999		YES	YES		Resources	Chicken Ranch	
160	1	YES			Flags	Chile Flag	
24	1	YES	YES	Healer	Miscellaneous	Church	
295		YES				Civilizated Isle	
1006		YES				Cloud Land	
53	3	YES			Wonders	Coliseum	
325	2	YES			Investigation	Coliseum	
1304		YES	YES		Limited Edition	Coliseum Stands	
161	1	YES			Flags	Colombia Flag	
913		YES				Column	
297		YES				Conquered Isle	
12	1	YES	YES		Resources	Cow Ranch I	
192	1	YES	YES		Resources	Cow Ranch II	
193	1	YES	YES		Resources	Cow Ranch III	
435		YES				Dangerous Isle	
1440		YES	YES		Limited Edition	Dark Orc Deco 3 Cash	
1200		YES				Deep Hole	
496		YES				Demonic Sculpture	
144		YES				Desert Isle	
1001		YES				Desierto Land	
1234	1	YES	YES		Castles	Diamond Castle	
1357		YES	YES		Turrets	Dome Protection descartado	
1233		YES	YES		Miscellaneous	Dragon Breeding Nest	
1527		YES			Limited Edition	Dragon City	
1426		YES	YES		Limited Edition	Dragon Killer Fortress	
1346	1	YES	YES		Miscellaneous	Dragon Riding	
120	1	YES	YES		Statues	Dragon Statue	
1387		YES				Dragons Isle	
1456	1	YES	YES		Others	Dragons Statue	
432		YES				Dune Isle	
1523		YES	YES	Devil Gladiator	Limited Edition	Dwarf Axe Barrack	
1524		YES	YES	Chariot Gladiator	Limited Edition	Dwarf Priest Barrack	
1525		YES	YES	Caesar Gladiator	Limited Edition	Dwarven Catapult	
112	1	YES	YES		Others	Eagle Flag	
185	1	YES	YES		Miscellaneous	Eagles I	
186	1	YES	YES		Miscellaneous	Eagles II	
187	1	YES	YES		Miscellaneous	Eagles III	
217	1	YES	YES		Miscellaneous	Eagles IV	
9	1	YES	YES		Resources	Eggplant Field	
370	1	YES	YES	Elephant Rider	Cavalry	Elephant Stables	
49996		YES	YES	Elephant Rider	Infantry	Elephants Barracks	
1490		YES				Elven Empire	
50003		YES	YES		Investigation	Embassy I	
50009		YES	YES		Investigation	Embassy II	
50016		YES	YES		Investigation	Embassy III	
50020		YES	YES		Investigation	Embassy IV	
50021		YES	YES		Investigation	Embassy V	
183		YES				Emergent Isle	
1000		YES				Expandable Land	
10	1	YES	YES		Resources	Farm Land	
164	1	YES			Flags	FC Barcelona Flag	
199	3	YES			Turrets	Fire Tower	
216	1	YES	YES	Fire Cannon	Siege weapons	Fire Workshop	
1488		YES	YES		Limited Edition	Forest	
223	1	YES	YES		Investigation	Forestry Academy	
469	1	YES	YES		Castles	Fortress	
129	1	YES	YES		Others	Fountain	
165	1	YES			Flags	France Flag	
162	1	YES			Flags	Germany Flag	
1246		YES	YES	Ghost	Limited Edition	Ghost Barracks	
1506		YES				God Isle 1	
1507		YES				God Isle 2	
1511		YES				God Isle 3	
73		YES			Resources	Gold	
74		YES			Resources	Gold	
75		YES			Resources	Gold	
76		YES			Resources	Gold	
13	1	YES	YES		Resources	Gold Mine I	
14	1	YES	YES		Resources	Gold Mine II	
15	1	YES	YES		Resources	Gold Mine III	
203	1	YES	YES		Resources	Gold Mine IV	
412		YES	YES		Miscellaneous	Golden Hall	
99		YES				Golden Totem	
133		YES	YES		Statues	Golden Totem	
89		YES				Golem Altar	
489		YES				Golem Headquarters	
486	1	YES	YES		Miscellaneous	Graveyard	
470	1	YES			Wonders	Great Church	
113	1	YES	YES		Others	Green Flag	
67	1	YES	YES		Flowers	Green Flowers	
108	1	YES	YES		Trees	Green Tree	
1487		YES	YES		Limited Edition	Grove	
224	1	YES	YES		Miscellaneous	Harbor	
50005		YES	YES		Investigation	Harbour I	
50011		YES	YES		Investigation	Harbour II	
50022		YES	YES		Investigation	Harbour III	
50023		YES	YES		Investigation	Harbour IV	
50024		YES	YES		Investigation	Harbour V	
237		YES				Healer Prison	
197	1	YES	YES		Miscellaneous	Healing Spring	
1530		YES	YES		Miscellaneous	Hell's Forge Island	
118		YES	YES		Statues	Helmet Statue	
298		YES				Hero Isle	
239	1	YES	YES		Miscellaneous	Heroes Grave	
49992		YES	YES		Wonders	Heroes Hall	
1	1	YES	YES		Houses	House I	
2	1	YES	YES		Houses	House II	
3	1	YES	YES		Houses	House III	
4	1	YES	YES		Houses	House IV	
194	1	YES	YES		Houses	House V	
434		YES	YES		Statues	Huge Egg	
437		YES	YES		Statues	Huge Egg	
1002		YES				Ice Land	
384	3	YES			Turrets	Ice Tower	
60	3	YES			Wonders	Iguazu Waterfalls	
54	3	YES			Wonders	Inca God	
1207		YES				Infernal Field	
92		YES				Injured Cow	
93		YES				Injured Sheep	
98		YES				Injured Troll	
925		YES				IslaCalavera	
924		YES				IslaGrande	
942		YES				IslaHielo2x2	
943		YES				IslaHielo4x4	
926		YES				IslaMineral2	
927		YES				IslaMineral2b	
928		YES				IslaMineral3	
929		YES				IslaMineral4	
940		YES				IslaPinguino	
923		YES				IslaRoca2	
931		YES				IslaSelva2	
934		YES				IslaSelva2b	
936		YES				IslaSelva2c	
932		YES				IslaSelva3	
933		YES				IslaSelva4	
930		YES				IslaSelvaGrande	
922		YES				IslaVegetacion2	
921		YES				IslaVegetacion3	
142		YES				Isle 1	
143		YES				Isle 2	
935		YES				Islitas2	
937		YES				Islitas4	
938		YES				Islitas4b	
939		YES				Islitas4c	
167	1	YES			Flags	Israel Flag	
168	1	YES			Flags	Italy Flag	
215	1	YES	YES	Kamikaze	Siege weapons	Kamikaze Center	
146		YES				Key	
90		YES				Kidnapped Units	
365		YES				Kidnapped Units	
122	1	YES			Statues	King Statue	
917		YES				Lago2	
918		YES				Lago4	
152	3	YES			Refuges	Large Refuge	
1230	1	YES	YES		Castles	Legendary Castle	
220		YES	YES		Miscellaneous	Library	
214	3	YES			Turrets	Lightning Tower	
147		YES				Locked Gate	
94		YES				Lonely Knight	
77	1	YES	YES		Resources	Lumber Mill I	
78	1	YES	YES		Resources	Lumber Mill II	
79	1	YES	YES		Resources	Lumber Mill III	
205	1	YES	YES		Resources	Lumber Mill IV	
56	3	YES			Wonders	Machu Picchu	
1231	1	YES	YES		Castles	Magnificent Castle	
919		YES				Mamut	
23	1	YES	YES		Miscellaneous	Market	
188	1	YES	YES		Miscellaneous	Market II	
189	1	YES	YES		Miscellaneous	Market III	
906		YES				Mask	
68	1	YES	YES		Others	Maya Fire	
1214		YES			Others	Maya Fire	
97		YES				Mead Barrel	
213	1	YES	YES	Engineer	Investigation	Mechanics	
169	1	YES			Flags	Mexico Flag	
5	1	YES	YES		Resources	Mill I	
6	1	YES	YES		Resources	Mill II	
7	1	YES	YES		Resources	Mill III	
202	1	YES	YES		Resources	Mill IV	
284		YES				Mineral Isle	
1004		YES				Mineral Land	
222	1	YES	YES		Investigation	Minery Academy	
119	1	YES	YES		Statues	Minotaur Statue	
431		YES				Misty Isle	
121	1	YES			Statues	Mongol Statue	
1388		YES				Monsters Isle	
1255	1	YES	YES		Miscellaneous	Monsters Nest	
920		YES				Monticulo	
1300		YES			Limited Edition	Morocco Dealer	
96		YES				Mysterious Crate	
148		YES				Mysterious Isle	
433		YES				Mythical Isle	
1385		YES				Mythological Isle	
1331		YES	YES		Limited Edition	Necro Abomination Barracks	
1315		YES	YES		Limited Edition	Necro Deco 4	
1327		YES	YES	Necro Executioner	Limited Edition	Necro Executioner Barracks	
1324		YES	YES	Necro  Gollum	Limited Edition	Necro Gollum Barracks	
1330		YES	YES		Limited Edition	Necro Gryphon Barracks	
1386		YES				Necro Isle	
1328		YES	YES	Necro Shark Monster	Limited Edition	Necro Shark Barracks	
1332		YES	YES		Limited Edition	Necro Worm Barracks	
436		YES				Nest Isle	
170	1	YES			Flags	Netherlands Flag	
49995		YES	YES	Black Ninja	Infantry	Ninja Barracks	
228	1	YES	YES		Houses	Noble Mansion	
226	1	YES	YES		Miscellaneous	Nursery	
903		YES				Oasis	
366	1	YES	YES		Investigation	Odin Statue	
369	1	YES	YES		Turrets	Oil Tower	
50010		YES	YES		Investigation	Oracle	
110	1	YES	YES		Others	Orange Flag	
105	1	YES	YES		Trees	Orange Tree	
1213		YES				Orb of Power	
900		YES				Palmera2	
901		YES				Palmera4	
902		YES				Palmera8	
61	3	YES			Wonders	Parthenon	
58	3	YES			Wonders	Petra	
1489		YES				Pharaohs Isle	
171	1	YES			Flags	Philippines Flag	
49998		YES	YES		Resources	Pig ranch	
907		YES				Pile of skulls	
66	1	YES	YES		Flowers	Pink Flowers	
941		YES				PlacasHielo	
1209		YES				Portal to Hell	
1210		YES				Portal to Hell	
172	1	YES			Flags	Portugal Flag	
88		YES				Power Gem	
498		YES				Power Gem	
86		YES				Prisoner Archers	
364		YES				Prisoner Archers	
85		YES				Prisoner Arthur	
83		YES				Prisoner Princess	
84		YES				Prisoner Villagers	
1358	1	YES	YES		Turrets	Protection Dome	
8	1	YES	YES		Resources	Pumpkin Crop	
64	1	YES	YES		Flowers	Purple Flowers	
104	1	YES	YES		Trees	Purple Tree	
910		YES				Pyramid	
911		YES				Pyramid	
912		YES				Pyramid	
1302		YES	YES	Pyros Titan	Limited Edition	Pyros Barracks	
387	1	YES	YES		Miscellaneous	Recruitment Prize	
111		YES	YES		Others	Red Flag	
65	1	YES	YES		Flowers	Red Flowers	
49988		YES	YES		Walls	Reenforced Wall	
80		YES			Resources	Regenerating gold ...	
81		YES			Resources	Regenerating stone ...	
1253		YES				Relic	
1404		YES	YES		Limited Edition	Reptile Knight Statue	
232	1	YES	YES		Miscellaneous	Restaurant	
372	2	YES		Rhino Rider	Cavalry	Rhino Stables	
1345	1	YES	YES		Miscellaneous	Rider Academy	
945		YES				RocaCalavera	
946		YES				RocaMinerales2	
947		YES				RocaMinerales3	
948		YES				RocaMinerales3b	
949		YES				RocaMinerales4	
184		YES				Rock Isle	
1201		YES				Rock Statue	
288		YES	YES		Flags	Rockdriller Skull	
115		YES	YES		Others	Roman Column	
389	1	YES	YES		Miscellaneous	Round Table	
49991		YES	YES		Walls	Royal Wall	
225	1	YES	YES		Miscellaneous	Sacrifice Altar	
261	3	YES			Wonders	Saint Basil Basilica	
499		YES				Sarcophagus	
1003		YES				Sea	
1005		YES				Selva Land	
11	1	YES	YES		Resources	Sheep Ranch I	
190	1	YES	YES		Resources	Sheep Ranch II	
191	1	YES	YES		Resources	Sheep Ranch III	
258		YES				Skeleton	
259		YES				Skeleton	
908		YES				Skeleton	
909		YES				Skeleton	
117	1	YES	YES		Statues	Skeleton Statue	
114	1	YES	YES		Others	Skulls	
1361	1	YES	YES		Turrets	Sky Tower	
1360	1	YES	YES		Turrets	Sky Tower II	
1203		YES				Small Nest	
151	3	YES			Refuges	Small Refuge	
1344		YES			Limited Edition	Social Wars	
123	1	YES	YES		Statues	Soldier Statue	
124	1	YES	YES		Statues	Soldier Statue	
126	1	YES			Statues	Soldier Statue	
1529	1	YES	YES		Miscellaneous	Soul Mixer	
163	1	YES			Flags	Spain Flag	
55	3	YES			Wonders	Sphinx	
44	1	YES	YES	Light Knight	Cavalry	Stables I	
45	1	YES	YES	Medium Knight	Cavalry	Stables II	
46	1	YES	YES	Heavy Knight	Cavalry	Stables III	
138	1	YES	YES	Powerful Knight	Cavalry	Stables IV	
392	1	YES	YES	Royal Knight	Cavalry	Stables V	
49990		YES	YES		Walls	Steel Wall	
491		YES				Stolen Beer	
488		YES				Stolen Fireworks	
69		YES			Resources	Stone	
70		YES			Resources	Stone	
71		YES			Resources	Stone	
72		YES			Resources	Stone	
235		YES				Stone	
260		YES				Stone	
16	1	YES	YES		Resources	Stone Mine I	
17	1	YES	YES		Resources	Stone Mine II	
18	1	YES	YES		Resources	Stone Mine III	
204	1	YES	YES		Resources	Stone Mine IV	
50004		YES	YES		Resources	Stone Mine(Erase)	
49989		YES	YES		Walls	Stone Wall	
263	3	YES			Wonders	Stonehenge	
1394	1	YES	YES		Miscellaneous	Supreme Dragon Temple	
1283		YES	YES		Miscellaneous	Survival arena	
173	1	YES			Flags	Sweden Flag	
159	1	YES			Flags	Switzerland Flag	
59	3	YES			Wonders	Taj Mahal	
231	1	YES	YES		Houses	Tavern	
229	1	YES	YES		Miscellaneous	Temple	
493		YES				Tláloc Altar	
1359	1	YES	YES		Turrets	Tower Enhancer	
29	1	YES	YES		Turrets	Tower I	
30	1	YES	YES		Turrets	Tower II	
31	1	YES	YES		Turrets	Tower III	
32	1	YES	YES		Turrets	Tower IV	
33	1	YES	YES		Turrets	Tower V	
371	1	YES	YES	Mobile Tower	Specials	Tower Workshop	
26		YES	YES	Villager I	Miscellaneous	Town Hall	
50001		YES	YES	Villager I	Miscellaneous	Town Hall I	
139		YES	YES	Villager I	Miscellaneous	Town Hall II	
50007		YES	YES	Villager I	Miscellaneous	Town Hall II	
140		YES	YES	Villager I	Miscellaneous	Town Hall III	
50015		YES	YES	Villager I	Miscellaneous	Town Hall III	
141		YES	YES	Villager I	Miscellaneous	Town Hall IV	
50018		YES	YES	Villager I	Miscellaneous	Town Hall IV	
50019		YES	YES	Villager I	Miscellaneous	Town Hall V	
227	1	YES	YES		Miscellaneous	Training Stables	
238		YES				Trapped Allies	
367		YES				Trapped Allies	
283		YES				Treasure	
1206		YES				Treasure	
82		YES				Treasure Chest	
177		YES	YES		Flags	Treasure Chest	
218	1	YES	YES		Miscellaneous	Treasure Mine	
19		YES			Resources	Tree	
20		YES			Resources	Tree	
21		YES			Resources	Tree	
265		YES				Tree	
1208		YES				Tree	
497		YES				Tree of Life	
95		YES				Trojan Horse	
132		YES	YES		Statues	Trojan Horse	
49994		YES	YES	Troll Archer	Infantry	Troll Barracks	
356	2	YES			Statues	Troll Bathroom	
323	2	YES		Brute Knight	Castles	Troll Castle I	
324	2	YES		Brute Swordsman	Castles	Troll Castle II	
135		YES			Houses	Troll Cave	
357		YES			Statues	Troll Deco 5	
358		YES			Statues	Troll Deco 6	
359		YES			Statues	Troll Deco 7	
360		YES			Statues	Troll Deco 8	
349	2	YES			Miscellaneous	Troll Eagles I	
350	2	YES			Miscellaneous	Troll Eagles II	
351	2	YES			Miscellaneous	Troll Eagles III	
290	2	YES			Resources	Troll Farm I	
310	2	YES			Resources	Troll Farm II	
311	2	YES			Resources	Troll Farm III	
315	2	YES			Resources	Troll Gold Mine I	
316	2	YES			Resources	Troll Gold Mine II	
317	2	YES			Resources	Troll Gold Mine III	
289		YES		Mr. Troll	Miscellaneous	Troll Hall I	
321		YES		Mr. Troll	Miscellaneous	Troll Hall II	
322		YES		Mr. Troll	Miscellaneous	Troll Hall III	
343	2	YES			Miscellaneous	Troll Harbour	
307	2	YES			Houses	Troll House I	
308	2	YES			Houses	Troll House II	
309	2	YES			Houses	Troll House III	
134		YES			Houses	Troll Hut	
312	2	YES			Resources	Troll Lumber Mill I	
313	2	YES			Resources	Troll Lumber Mill II	
314	2	YES			Resources	Troll Lumber Mill III	
335	2	YES			Miscellaneous	Troll Market I	
345	2	YES			Miscellaneous	Troll Market II	
346	2	YES			Miscellaneous	Troll Market III	
300	2	YES			Resources	Troll Mill I	
301	2	YES			Resources	Troll Mill II	
302	2	YES			Resources	Troll Mill III	
353	2	YES			Statues	Troll Statue	
354	2	YES			Statues	Troll Statue	
355	2	YES			Statues	Troll Statue	
318	2	YES			Resources	Troll Stone Mine I	
319	2	YES			Resources	Troll Stone Mine II	
320	2	YES			Resources	Troll Stone Mine III	
291	2	YES			Turrets	Troll Tower I	
303	2	YES			Turrets	Troll Tower II	
304	2	YES			Turrets	Troll Tower III	
347	2	YES			Turrets	Troll Tower IV	
348	2	YES			Turrets	Troll Tower V	
292	2	YES			Walls	Troll Wall I	
305	2	YES			Walls	Troll Wall II	
306	2	YES			Walls	Troll Wall III	
344	2	YES			Miscellaneous	Troll Zeppelin	
91		YES				Trophy Totem	
174	1	YES			Flags	Turkey Flag	
166	1	YES			Flags	UK Flag	
182		YES				Undiscovered Isle	
1284	1	YES			Miscellaneous	Unit Warehouse	
25	1	YES	YES		Investigation	University	
50008		YES	YES		Investigation	University I	
50014		YES	YES		Investigation	University II	
50028		YES	YES		Investigation	University III	
50029		YES	YES		Investigation	University IV	
50030		YES	YES		Investigation	University V	
149		YES				Unknown Isle	
1427		YES	YES		Limited Edition	Upgrade1	
1428		YES	YES		Limited Edition	Upgrade2	
1429		YES	YES		Limited Edition	Upgrade3	
1430		YES	YES		Limited Edition	Upgrade4	
175	1	YES			Flags	USA Flag	
490		YES				Viking Festival	
128	1	YES			Statues	Viking Statue	
219	1	YES	YES		Resources	Vineyard	
495		YES				Viper Nest	
362	2	YES		Voodoo Healer	Investigation	Voodoo Lounge	
1457	1	YES	YES		Others	Vulcano	
37	1	YES	YES		Walls	Wall Door	
34	1	YES	YES		Walls	Wall I	
35	1	YES	YES		Walls	Wall II	
36	1	YES	YES		Walls	Wall III	
195	1	YES	YES		Walls	Wall IV	
196	1	YES	YES		Walls	Wall V	
429	1	YES	YES		Turrets	Water Tower	
130		YES	YES		Others	Water well	
210		YES				Water Well	
201	1	YES	YES		Resources	Watermelon Field	
373	3	YES			Investigation	Weather Machine	
944		YES			Others	Whirlpool	
63	1	YES	YES		Flowers	White Flowers	
296		YES				Wild Isle	
49993		YES	YES	Winged Knight	Infantry	Winged Knight Barracks	
181	1	YES	YES	Wizard	Castles	Wizard's Castle	
416	1	YES	YES		Miscellaneous	Wizardry Academy	
49987		YES	YES		Walls	Wood Wall	
48	1	YES	YES	Ram	Siege weapons	Workshop I	
336	2	YES		Troll Ram	Siege weapons	Workshop I	
49	1	YES	YES	Scorpion	Siege weapons	Workshop II	
337	2	YES		Troll Scorpion	Siege weapons	Workshop II	
50	1	YES	YES	Catapult	Siege weapons	Workshop III	
338	2	YES		Troll Catapult	Siege weapons	Workshop III	
51	1	YES	YES	Cannon	Siege weapons	Workshop IV	
339	2	YES		Troll Cannon	Siege weapons	Workshop IV	
116		YES	YES		Others	World Cup	
62	1	YES	YES		Flowers	Yellow Flowers	
299	1	YES	YES		Miscellaneous	Zeppelin Tower	
1279		YES	YES	Ulises	Limited Edition	Zeus Barrack	
2023			YES			2-Head Frostfire Dragon	
2026			YES			2-Head Frostfire Dragon Rider	
2044			YES			2-Head Holydeath Draggy	
2043			YES			2-Head Holydeath Dragon	
2045			YES			2-Head Holydeath Dragon Rider	
2066			YES			2-Head Orc	
2057			YES			3-Head Dragon	
2058			YES			3-Head Dragon Rider	
2133			YES			3-Head Primal Draggy	
2132			YES			3-Head Primal Dragon	
2134			YES			3-Head Primal Dragon Rider	
2135			YES			4-Weapons Gladiator	
2355			YES			Abyss Ancient Draggy	
2354			YES			Abyss Ancient Dragon	
2356			YES			Abyss Ancient Dragon Rider	
767			YES			Advanced Catapult	
791			YES			Albino Werewolf	
576			YES			Alliance Knight	
506						Ally Cart	
721			YES			Amazon Warrior	
2282			YES			Ancient Draggy	
2281			YES			Ancient Dragon	
2283			YES			Ancient Dragon Rider	
793			YES			Angelical Dragon	
843			YES			Angelical Dragon Rider	
2098			YES			Antimatter Golem	
2111			YES			Antimatter Golem	
771			YES			Antimatter Wizard	
612			YES			Anubis Avatar	
879			YES			Anubis God	
774			YES			Aquiles	
2028			YES			Archer Orc	
788			YES			Ares	
620			YES			Atlantis Archer	
689						Atlantis Archer	
619			YES			Atlantis Warrior	
688						Atlantis Warrior	
2114			YES			Atlas Titan	
776			YES			Atomic Godzilla	
2310			YES			Atrocity	
2052			YES			Attack Booster Wizard	
724			YES			Avenging Paladin	
797	1		YES			Axe Skeleton	
607			YES			Axe Viking	
530	2					Axethrower	
551			YES			Axethrower	
598	2					Axethrower	
578			YES			Aztec Warrior	
685						Aztec Warrior	
850			YES			Bahamut Draggy	
650			YES			Balrog	
661			YES			Barbarian	
528	2					Battle Troll	
596	2					Battle Troll	
2047			YES			Big Basher Orc	
527	2					Big Troll	
595	2					Big Troll	
892			YES			Black Bahamut Draggy	
891			YES			Black Bahamut Dragon	
893			YES			Black Bahamut Rider	
2293			YES			Black Demon Epic Draggy	
2292			YES			Black Demon Epic Dragon	
2294			YES			Black Demon Epic Dragon Rider	
725			YES			Black Draggy	
723			YES			Black Dragon	
837			YES			Black Dragon Rider	
643			YES			Black Elephant	
2200			YES			Black Epic Draggy	
2199			YES			Black Epic Dragon	
2201			YES			Black Epic Dragon Rider	
2056			YES			Black Lizard Rider	
719			YES			Black Ninja	
50031			YES			Black Ninja	
2097			YES			Black Phoenix	
731			YES			Black Witch	
712			YES			Black Wizard	
642			YES			Black Yeti	
667						Black Yeti	
2143			YES			Blade Gladiator	
2311			YES			Blow-Bug	
2233			YES			Blue Fire Djinn Draggy	
2232			YES			Blue Fire Djinn Dragon	
2234			YES			Blue Fire Djinn Dragon Rider	
775			YES			Blue Phoenix	
584						Boar	
2029			YES			Boar Axe Rider	
531	2					Boar Rider	
599	2					Boar Rider	
858						Boar Rider	
582						Boat	
2343			YES			Bones Cerberus Draggy	
2068			YES			Boomerang Orc	
726			YES			Boss Dragon 2	
605						Boulderthrower	
2060			YES			Brutal Slasher	
592	2					Brute Knight	
859						Brute Knight	
591	2					Brute Swordsman	
2361			YES			Bull Armor Draggy	
2360			YES			Bull Armor Dragon	
2362			YES			Bull Armor Dragon Rider	
2181			YES			Bull Extreme Draggy	
2180			YES			Bull Extreme Dragon	
2182			YES			Bull Extreme Dragon Rider	
2126			YES			Bull Gladiator	
2035			YES			Burning Tiger	
2157			YES			Caesar Gladiator	
2158			YES			Caesar Gladiator Minion	
614			YES			Camel Rider	
522			YES			Cannon	
521			YES			Catapult	
703			YES			Celestial Archer	
814			YES			Celestial Draggy	
705			YES			Celestial Lancer	
702			YES			Celestial Mech	
699			YES			Celestial Priest	
704			YES			Celestial Reaper	
701			YES			Celestial Soldier	
711			YES			Celestial Supreme	
756			YES			Centaur	
